idx,image,status,x,y,w,h,theta,confidence,similarity,aspect_ratio,n_detections,input_path,output_path
2341,FR15_ABOM17082020015_S3.jpg,OK,1250,2022,374,910,0.0,0.948,0.894,2.43,3,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM17082020015_S3.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM17082020015_S3.jpg
2342,FR15_ABOM25082020007_P1.JPG,OK,2487,1755,527,1116,0.0,0.582,0.897,2.12,1,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM25082020007_P1.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM25082020007_P1.JPG
2343,FR15_ABOM25082020007_P2.JPG,OK,2496,1774,527,1097,0.0,0.612,0.898,2.08,1,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM25082020007_P2.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM25082020007_P2.JPG
2344,FR15_ABOM25082020007_S1.jpg,OK,1463,2109,453,925,0.0,0.665,0.887,2.04,3,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM25082020007_S1.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM25082020007_S1.jpg
2345,FR15_ABOM25082020007_S2.jpg,OK,1461,2046,421,921,0.0,0.816,0.889,2.19,2,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM25082020007_S2.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM25082020007_S2.jpg
2346,FR15_ABOM25082020007_S3.jpg,OK,1327,2085,437,874,0.0,0.817,0.876,2.0,4,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM25082020007_S3.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM25082020007_S3.jpg
2347,FR15_ABOM25082020008_P1.JPG,OK,2534,1755,413,983,0.0,0.927,0.933,2.38,1,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM25082020008_P1.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM25082020008_P1.JPG
2348,FR15_ABOM25082020008_P2.JPG,OK,2513,1803,432,978,0.0,0.884,0.938,2.26,1,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM25082020008_P2.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM25082020008_P2.JPG
2349,FR15_ABOM25082020008_S1.jpg,OK,1353,1983,358,831,0.0,0.975,0.903,2.32,3,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM25082020008_S1.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM25082020008_S1.jpg
2350,FR15_ABOM25082020008_S2.jpg,OK,1439,2006,343,784,0.0,0.964,0.891,2.29,3,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM25082020008_S2.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM25082020008_S2.jpg
2351,FR15_ABOM25082020008_S3.jpg,OK,1148,2061,358,831,0.0,0.973,0.894,2.32,2,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM25082020008_S3.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM25082020008_S3.jpg
2352,FR15_ABOM25082020010_P1.JPG,OK,2458,1774,451,1135,0.0,0.794,0.935,2.52,1,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM25082020010_P1.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM25082020010_P1.JPG
2353,FR15_ABOM25082020010_P2.JPG,OK,2420,1822,470,1135,0.0,0.782,0.937,2.41,1,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM25082020010_P2.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM25082020010_P2.JPG
2354,FR15_ABOM25082020010_S1.jpg,OK,1173,1904,358,913,0.0,0.948,0.907,2.55,2,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM25082020010_S1.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM25082020010_S1.jpg
2355,FR15_ABOM25082020010_S2.jpg,OK,1240,1849,374,921,0.0,0.769,0.914,2.46,2,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM25082020010_S2.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM25082020010_S2.jpg
2356,FR15_ABOM25082020010_S3.jpg,OK,1203,1990,374,941,0.0,0.77,0.909,2.52,2,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM25082020010_S3.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM25082020010_S3.jpg
2357,FR15_ABOM30072020036_P1.JPG,OK,2468,1755,489,1154,0.0,0.797,0.927,2.36,1,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM30072020036_P1.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM30072020036_P1.JPG
2358,FR15_ABOM30072020036_P2.JPG,OK,2477,1698,489,1135,0.0,0.753,0.929,2.32,1,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM30072020036_P2.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM30072020036_P2.JPG
2359,FR15_ABOM30072020036_S1.jpg,OK,1374,1927,406,945,0.0,0.949,0.891,2.33,2,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM30072020036_S1.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM30072020036_S1.jpg
2360,FR15_ABOM30072020036_S2.jpg,OK,1262,2006,406,933,0.0,0.928,0.904,2.3,2,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM30072020036_S2.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM30072020036_S2.jpg
2361,FR15_ABOM30072020036_S3.jpg,OK,1284,2051,402,969,0.0,0.946,0.889,2.41,2,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM30072020036_S3.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM30072020036_S3.jpg
2362,FR15_ABOM30072020042_P1.JPG,OK,2487,1781,466,1078,0.0,0.911,0.922,2.32,1,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM30072020042_P1.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM30072020042_P1.JPG
2363,FR15_ABOM30072020042_P2.JPG,OK,2487,1765,470,1078,0.0,0.85,0.929,2.29,1,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM30072020042_P2.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM30072020042_P2.JPG
2364,FR15_ABOM30072020042_S1.jpg,OK,1162,1786,374,858,0.0,0.952,0.873,2.29,3,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM30072020042_S1.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM30072020042_S1.jpg
2365,FR15_ABOM30072020042_S2.jpg,OK,1211,1770,374,862,0.0,0.911,0.908,2.31,2,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM30072020042_S2.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM30072020042_S2.jpg
2366,FR15_ABOM30072020042_S3.jpg,OK,1091,1786,374,843,0.0,0.968,0.899,2.25,2,data\images\wide\organized\Bombus_sylvarum\male\FR15_ABOM30072020042_S3.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_ABOM30072020042_S3.jpg
2367,FR15_STPONCY300921002_P1.JPG,OK,2487,1727,394,888,0.0,0.923,0.927,2.25,1,data\images\wide\organized\Bombus_sylvarum\male\FR15_STPONCY300921002_P1.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15_STPONCY300921002_P1.JPG
2368,FR15_STPONCY300921002_P2.JPG,OK,2439,1784,394,869,0.0,0.846,0.925,2.2,1,data\images\wide\organized\Bombus_sylvarum\male\FR15_STPONCY300921002_P2.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15_STPONCY300921002_P2.JPG
2369,FR15_STPONCY300921002_S1.jpg,OK,1392,1823,323,752,0.0,0.985,0.907,2.33,3,data\images\wide\organized\Bombus_sylvarum\male\FR15_STPONCY300921002_S1.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_STPONCY300921002_S1.jpg
2370,FR15_STPONCY300921002_S2.jpg,OK,1132,2376,327,768,0.0,0.973,0.9,2.35,5,data\images\wide\organized\Bombus_sylvarum\male\FR15_STPONCY300921002_S2.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_STPONCY300921002_S2.jpg
2371,FR15_STPONCY300921002_S3.jpg,OK,1345,2164,343,784,0.0,0.97,0.893,2.29,4,data\images\wide\organized\Bombus_sylvarum\male\FR15_STPONCY300921002_S3.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_STPONCY300921002_S3.jpg
2372,FR15_STPONCY300921024_P1.JPG,OK,2401,1679,375,1021,0.0,0.82,0.943,2.72,1,data\images\wide\organized\Bombus_sylvarum\male\FR15_STPONCY300921024_P1.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15_STPONCY300921024_P1.JPG
2373,FR15_STPONCY300921024_P2.JPG,OK,2411,1774,375,1002,0.0,0.785,0.934,2.67,1,data\images\wide\organized\Bombus_sylvarum\male\FR15_STPONCY300921024_P2.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15_STPONCY300921024_P2.JPG
2374,FR15_STPONCY300921024_S1.jpg,OK,1124,1912,311,815,0.0,0.903,0.908,2.62,3,data\images\wide\organized\Bombus_sylvarum\male\FR15_STPONCY300921024_S1.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_STPONCY300921024_S1.jpg
2375,FR15_STPONCY300921024_S2.jpg,OK,1124,1935,295,784,0.0,0.824,0.925,2.65,4,data\images\wide\organized\Bombus_sylvarum\male\FR15_STPONCY300921024_S2.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_STPONCY300921024_S2.jpg
2376,FR15_STPONCY300921024_S3.jpg,OK,1045,1833,280,784,0.0,0.912,0.924,2.8,3,data\images\wide\organized\Bombus_sylvarum\male\FR15_STPONCY300921024_S3.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15_STPONCY300921024_S3.jpg
2377,FR15ABOM170821009_P1.JPG,OK,2477,1705,465,1173,0.0,0.926,0.915,2.52,1,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM170821009_P1.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM170821009_P1.JPG
2378,FR15ABOM170821009_P2.JPG,OK,2444,1698,451,1183,0.0,0.912,0.913,2.62,1,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM170821009_P2.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM170821009_P2.JPG
2379,FR15ABOM170821009_S1.jpg,OK,1358,1817,374,906,0.0,0.956,0.871,2.42,2,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM170821009_S1.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM170821009_S1.jpg
2380,FR15ABOM170821009_S2.jpg,OK,1408,1809,358,878,0.0,0.959,0.904,2.45,3,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM170821009_S2.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM170821009_S2.jpg
2381,FR15ABOM170821009_S3.jpg,OK,1337,1880,374,925,0.0,0.971,0.886,2.47,2,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM170821009_S3.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM170821009_S3.jpg
2382,FR15ABOM210821128_P1.JPG,OK,2487,1765,432,1002,0.0,0.892,0.918,2.32,1,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM210821128_P1.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM210821128_P1.JPG
2383,FR15ABOM210821128_P2.JPG,OK,2496,1717,413,983,0.0,0.91,0.916,2.38,1,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM210821128_P2.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM210821128_P2.JPG
2384,FR15ABOM210821128_S1.jpg,OK,1482,1809,358,839,0.0,0.988,0.877,2.34,3,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM210821128_S1.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM210821128_S1.jpg
2385,FR15ABOM210821128_S2.jpg,OK,1412,1888,358,823,0.0,0.984,0.88,2.3,2,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM210821128_S2.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM210821128_S2.jpg
2386,FR15ABOM210821128_S3.jpg,OK,1398,1927,343,827,0.0,0.983,0.875,2.41,4,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM210821128_S3.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM210821128_S3.jpg
2387,FR15ABOM210821143_P1.JPG,OK,2468,1848,560,1116,0.0,0.767,0.865,1.99,1,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM210821143_P1.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM210821143_P1.JPG
2388,FR15ABOM210821143_P2.JPG,OK,2477,1812,565,1097,0.0,0.757,0.86,1.94,1,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM210821143_P2.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM210821143_P2.JPG
2389,FR15ABOM210821143_S1.jpg,OK,1356,1983,453,870,0.0,0.901,0.823,1.92,3,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM210821143_S1.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM210821143_S1.jpg
2390,FR15ABOM210821143_S2.jpg,OK,1465,2148,469,898,0.0,0.769,0.838,1.92,3,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM210821143_S2.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM210821143_S2.jpg
2391,FR15ABOM210821143_S3.jpg,OK,1392,1943,437,847,0.0,0.914,0.808,1.94,3,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM210821143_S3.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM210821143_S3.jpg
2392,FR15ABOM210821174_P1.JPG,OK,2413,1831,451,1112,0.0,0.927,0.927,2.46,1,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM210821174_P1.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM210821174_P1.JPG
2393,FR15ABOM210821174_P2.JPG,OK,2472,1736,451,1088,0.0,0.845,0.924,2.41,1,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM210821174_P2.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM210821174_P2.JPG
2394,FR15ABOM210821174_S1.jpg,OK,1287,2108,857,361,-2.137,0.983,0.857,2.38,2,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM210821174_S1.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM210821174_S1.jpg
2395,FR15ABOM210821174_S2.jpg,OK,1416,2093,358,831,0.0,0.923,0.888,2.32,2,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM210821174_S2.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM210821174_S2.jpg
2396,FR15ABOM210821174_S3.jpg,OK,1222,2076,868,362,-2.106,0.966,0.855,2.4,2,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM210821174_S3.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM210821174_S3.jpg
2397,FR15ABOM210821177_P1.JPG,OK,2541,1822,470,1074,0.0,0.873,0.934,2.28,1,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM210821177_P1.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM210821177_P1.JPG
2398,FR15ABOM210821177_P2.JPG,OK,2494,1800,465,1092,0.0,0.845,0.936,2.35,1,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM210821177_P2.JPG,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM210821177_P2.JPG
2399,FR15ABOM210821177_S1.jpg,OK,1758,1896,406,886,0.0,0.967,0.856,2.18,2,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM210821177_S1.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM210821177_S1.jpg
2400,FR15ABOM210821177_S2.jpg,OK,1597,2046,390,878,0.0,0.918,0.879,2.25,2,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM210821177_S2.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM210821177_S2.jpg
2401,FR15ABOM210821177_S3.jpg,OK,1581,2014,390,878,0.0,0.961,0.884,2.25,2,data\images\wide\organized\Bombus_sylvarum\male\FR15ABOM210821177_S3.jpg,data\images\crop\organized\Bombus_sylvarum\male\FR15ABOM210821177_S3.jpg
2402,NoName10_P1.JPG,OK,2458,1781,428,1021,0.0,0.967,0.937,2.39,1,data\images\wide\organized\Bombus_sylvarum\male\NoName10_P1.JPG,data\images\crop\organized\Bombus_sylvarum\male\NoName10_P1.JPG
2403,NoName10_P2.JPG,OK,2458,1765,432,1021,0.0,0.955,0.936,2.36,1,data\images\wide\organized\Bombus_sylvarum\male\NoName10_P2.JPG,data\images\crop\organized\Bombus_sylvarum\male\NoName10_P2.JPG
2404,NoName10_S1.jpg,OK,1240,2109,358,827,0.0,0.966,0.874,2.31,2,data\images\wide\organized\Bombus_sylvarum\male\NoName10_S1.jpg,data\images\crop\organized\Bombus_sylvarum\male\NoName10_S1.jpg
2405,NoName10_S2.jpg,OK,1484,2093,358,811,0.0,0.966,0.892,2.26,3,data\images\wide\organized\Bombus_sylvarum\male\NoName10_S2.jpg,data\images\crop\organized\Bombus_sylvarum\male\NoName10_S2.jpg
2406,NoName10_S3.jpg,OK,1211,1990,343,799,0.0,0.97,0.879,2.33,2,data\images\wide\organized\Bombus_sylvarum\male\NoName10_S3.jpg,data\images\crop\organized\Bombus_sylvarum\male\NoName10_S3.jpg
2407,NoName11_P1.JPG,OK,2420,1803,432,1059,0.0,0.789,0.937,2.45,1,data\images\wide\organized\Bombus_sylvarum\male\NoName11_P1.JPG,data\images\crop\organized\Bombus_sylvarum\male\NoName11_P1.JPG
2408,NoName11_P2.JPG,OK,2432,1803,432,1045,0.0,0.858,0.929,2.42,1,data\images\wide\organized\Bombus_sylvarum\male\NoName11_P2.JPG,data\images\crop\organized\Bombus_sylvarum\male\NoName11_P2.JPG
2409,NoName11_S1.jpg,OK,1297,2069,343,815,0.0,0.988,0.902,2.38,4,data\images\wide\organized\Bombus_sylvarum\male\NoName11_S1.jpg,data\images\crop\organized\Bombus_sylvarum\male\NoName11_S1.jpg
2410,NoName11_S2.jpg,OK,1305,1990,343,831,0.0,0.899,0.881,2.43,3,data\images\wide\organized\Bombus_sylvarum\male\NoName11_S2.jpg,data\images\crop\organized\Bombus_sylvarum\male\NoName11_S2.jpg
2411,NoName11_S3.jpg,OK,1305,2061,327,799,0.0,0.983,0.89,2.45,4,data\images\wide\organized\Bombus_sylvarum\male\NoName11_S3.jpg,data\images\crop\organized\Bombus_sylvarum\male\NoName11_S3.jpg
2412,NoName12_P1.JPG,OK,2465,1746,470,1111,0.0,0.874,0.925,2.36,1,data\images\wide\organized\Bombus_sylvarum\male\NoName12_P1.JPG,data\images\crop\organized\Bombus_sylvarum\male\NoName12_P1.JPG
2413,NoName12_P2.JPG,OK,2458,1784,470,1135,0.0,0.924,0.935,2.41,1,data\images\wide\organized\Bombus_sylvarum\male\NoName12_P2.JPG,data\images\crop\organized\Bombus_sylvarum\male\NoName12_P2.JPG
2414,NoName12_S1.jpg,OK,1516,1809,390,937,0.0,0.944,0.869,2.4,4,data\images\wide\organized\Bombus_sylvarum\male\NoName12_S1.jpg,data\images\crop\organized\Bombus_sylvarum\male\NoName12_S1.jpg
2415,NoName12_S2.jpg,OK,1542,1870,386,957,0.0,0.848,0.911,2.48,3,data\images\wide\organized\Bombus_sylvarum\male\NoName12_S2.jpg,data\images\crop\organized\Bombus_sylvarum\male\NoName12_S2.jpg
2416,NoName12_S3.jpg,OK,1335,1943,406,953,0.0,0.915,0.866,2.35,3,data\images\wide\organized\Bombus_sylvarum\male\NoName12_S3.jpg,data\images\crop\organized\Bombus_sylvarum\male\NoName12_S3.jpg
2417,NoName13_P1.JPG,OK,2411,1812,489,1078,0.0,0.906,0.899,2.2,1,data\images\wide\organized\Bombus_sylvarum\male\NoName13_P1.JPG,data\images\crop\organized\Bombus_sylvarum\male\NoName13_P1.JPG
2418,NoName13_P2.JPG,OK,2437,1793,489,1054,0.0,0.841,0.884,2.16,1,data\images\wide\organized\Bombus_sylvarum\male\NoName13_P2.JPG,data\images\crop\organized\Bombus_sylvarum\male\NoName13_P2.JPG
2419,NoName13_S1.jpg,OK,1250,1502,406,878,0.0,0.857,0.879,2.17,1,data\images\wide\organized\Bombus_sylvarum\male\NoName13_S1.jpg,data\images\crop\organized\Bombus_sylvarum\male\NoName13_S1.jpg
2420,NoName13_S2.jpg,OK,1270,1565,406,886,0.0,0.928,0.894,2.18,1,data\images\wide\organized\Bombus_sylvarum\male\NoName13_S2.jpg,data\images\crop\organized\Bombus_sylvarum\male\NoName13_S2.jpg
2421,NoName13_S3.jpg,OK,1134,1959,406,898,0.0,0.961,0.894,2.21,2,data\images\wide\organized\Bombus_sylvarum\male\NoName13_S3.jpg,data\images\crop\organized\Bombus_sylvarum\male\NoName13_S3.jpg
2422,NoName9_P1.JPG,OK,2425,1791,408,1069,0.0,0.919,0.92,2.62,1,data\images\wide\organized\Bombus_sylvarum\male\NoName9_P1.JPG,data\images\crop\organized\Bombus_sylvarum\male\NoName9_P1.JPG
2423,NoName9_P2.JPG,OK,2415,1784,432,1088,0.0,0.897,0.917,2.52,1,data\images\wide\organized\Bombus_sylvarum\male\NoName9_P2.JPG,data\images\crop\organized\Bombus_sylvarum\male\NoName9_P2.JPG
2424,NoName9_S1.jpg,OK,1335,2028,386,984,0.0,0.954,0.898,2.55,2,data\images\wide\organized\Bombus_sylvarum\male\NoName9_S1.jpg,data\images\crop\organized\Bombus_sylvarum\male\NoName9_S1.jpg
2425,NoName9_S2.jpg,OK,1360,2030,390,973,0.0,0.941,0.882,2.49,2,data\images\wide\organized\Bombus_sylvarum\male\NoName9_S2.jpg,data\images\crop\organized\Bombus_sylvarum\male\NoName9_S2.jpg
2426,NoName9_S3.jpg,OK,1384,1981,386,957,0.0,0.949,0.88,2.48,2,data\images\wide\organized\Bombus_sylvarum\male\NoName9_S3.jpg,data\images\crop\organized\Bombus_sylvarum\male\NoName9_S3.jpg
2427,20A.07897_P1.JPG,OK,2335,1869,185,394,0.0,0.621,0.857,2.13,1,data\images\wide\organized\Bombus_sylvarum\queen\20A.07897_P1.JPG,data\images\crop\organized\Bombus_sylvarum\queen\20A.07897_P1.JPG
2428,20A.07897_P2.JPG,OK,2401,1869,185,375,0.0,0.852,0.849,2.03,1,data\images\wide\organized\Bombus_sylvarum\queen\20A.07897_P2.JPG,data\images\crop\organized\Bombus_sylvarum\queen\20A.07897_P2.JPG
2429,20A.07897_S1.jpg,OK,1329,1697,480,1067,0.0,0.845,0.89,2.22,3,data\images\wide\organized\Bombus_sylvarum\queen\20A.07897_S1.jpg,data\images\crop\organized\Bombus_sylvarum\queen\20A.07897_S1.jpg
2430,20A.07897_S2.jpg,OK,1124,1776,449,1004,0.0,0.788,0.907,2.24,2,data\images\wide\organized\Bombus_sylvarum\queen\20A.07897_S2.jpg,data\images\crop\organized\Bombus_sylvarum\queen\20A.07897_S2.jpg
2431,20A.07897_S3.jpg,OK,1230,1833,437,965,0.0,0.842,0.897,2.21,4,data\images\wide\organized\Bombus_sylvarum\queen\20A.07897_S3.jpg,data\images\crop\organized\Bombus_sylvarum\queen\20A.07897_S3.jpg
2432,ABAURA7151_P1.JPG,OK,2439,1888,147,337,0.0,0.852,0.889,2.29,2,data\images\wide\organized\Bombus_sylvarum\queen\ABAURA7151_P1.JPG,data\images\crop\organized\Bombus_sylvarum\queen\ABAURA7151_P1.JPG
2433,ABAURA7151_P2.JPG,OK,2458,1860,166,337,0.0,0.812,0.893,2.03,1,data\images\wide\organized\Bombus_sylvarum\queen\ABAURA7151_P2.JPG,data\images\crop\organized\Bombus_sylvarum\queen\ABAURA7151_P2.JPG
2434,ABAURA7151_S1.jpg,OK,1164,1746,453,957,0.0,0.886,0.849,2.11,3,data\images\wide\organized\Bombus_sylvarum\queen\ABAURA7151_S1.jpg,data\images\crop\organized\Bombus_sylvarum\queen\ABAURA7151_S1.jpg
2435,ABAURA7151_S2.jpg,OK,1108,1820,462,985,21.038,0.954,0.876,2.13,3,data\images\wide\organized\Bombus_sylvarum\queen\ABAURA7151_S2.jpg,data\images\crop\organized\Bombus_sylvarum\queen\ABAURA7151_S2.jpg
2436,ABAURA7151_S3.jpg,OK,1085,1809,484,1051,0.0,0.873,0.861,2.17,3,data\images\wide\organized\Bombus_sylvarum\queen\ABAURA7151_S3.jpg,data\images\crop\organized\Bombus_sylvarum\queen\ABAURA7151_S3.jpg
2437,NoName2_P1.JPG,OK,2430,1841,204,432,0.0,0.874,0.833,2.12,4,data\images\wide\organized\Bombus_sylvarum\queen\NoName2_P1.JPG,data\images\crop\organized\Bombus_sylvarum\queen\NoName2_P1.JPG
2438,NoName2_P2.JPG,OK,2449,1857,200,432,0.0,0.954,0.857,2.17,3,data\images\wide\organized\Bombus_sylvarum\queen\NoName2_P2.JPG,data\images\crop\organized\Bombus_sylvarum\queen\NoName2_P2.JPG
2439,NoName2_S1.jpg,OK,1140,1557,516,1162,0.0,0.757,0.884,2.25,2,data\images\wide\organized\Bombus_sylvarum\queen\NoName2_S1.jpg,data\images\crop\organized\Bombus_sylvarum\queen\NoName2_S1.jpg
2440,NoName2_S2.jpg,OK,1382,1510,453,953,0.0,0.917,0.864,2.1,5,data\images\wide\organized\Bombus_sylvarum\queen\NoName2_S2.jpg,data\images\crop\organized\Bombus_sylvarum\queen\NoName2_S2.jpg
2441,NoName2_S3.jpg,OK,1234,1746,453,973,0.0,0.827,0.865,2.15,2,data\images\wide\organized\Bombus_sylvarum\queen\NoName2_S3.jpg,data\images\crop\organized\Bombus_sylvarum\queen\NoName2_S3.jpg
2442,POLLINIS4982b_P1.JPG,OK,2449,1850,147,356,0.0,0.838,0.908,2.42,2,data\images\wide\organized\Bombus_sylvarum\queen\POLLINIS4982b_P1.JPG,data\images\crop\organized\Bombus_sylvarum\queen\POLLINIS4982b_P1.JPG
2443,POLLINIS4982b_P2.JPG,OK,2446,1860,166,352,0.0,0.718,0.869,2.11,2,data\images\wide\organized\Bombus_sylvarum\queen\POLLINIS4982b_P2.JPG,data\images\crop\organized\Bombus_sylvarum\queen\POLLINIS4982b_P2.JPG
